Date,Compound,Thème Écologique
2023-02-06,-0.2732,Agricultures et politiques environnementales
2023-02-06,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-02-06,0.743,Agricultures et politiques environnementales
2023-02-06,0.8619,Politiques environnementales et écologiques du gouvernement français
2023-02-06,0.2481,Politiques environnementales et écologiques du gouvernement français
2023-02-06,0.4404,Soutien et financement de projets écologiques
2023-02-07,0.8625,Politiques environnementales et écologiques du gouvernement français
2023-02-07,-0.2942,Collectivités territoriales et développement durable
2023-02-07,-0.4168,Politiques environnementales et écologiques du gouvernement français
2023-02-07,0.7096,Politiques environnementales et écologiques du gouvernement français
2023-02-07,0.4926,Énergie et économie vers une société écologique
2023-02-07,0.6106,Collectivités territoriales et développement durable
2023-02-07,0.6996,Énergie et économie vers une société écologique
2023-02-07,0.765,Collectivités territoriales et développement durable
2023-02-07,0.7263,Politiques environnementales et écologiques du gouvernement français
2023-02-07,0.1027,Collectivités territoriales et développement durable
2023-02-07,0.875,Politiques environnementales et écologiques du gouvernement français
2023-02-07,0.6249,Soutien et financement de projets écologiques
2023-02-07,0.4404,Soutien et financement de projets écologiques
2023-02-08,0.5707,Collectivités territoriales et développement durable
2023-02-08,0.7579,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.0,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.6351,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.8313,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.7393,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.7579,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.5719,Énergie et économie vers une société écologique
2023-02-08,0.8351,Collectivités territoriales et développement durable
2023-02-08,0.8257,Soutien et financement de projets écologiques
2023-02-08,0.8588,Politiques environnementales et écologiques du gouvernement français
2023-02-08,0.4404,Soutien et financement de projets écologiques
2023-02-08,0.2695,Politiques environnementales et écologiques du gouvernement français
2023-02-09,0.7096,Politiques environnementales et écologiques du gouvernement français
2023-02-09,0.6597,Politiques environnementales et écologiques du gouvernement français
2023-02-09,0.2677,Politiques environnementales et écologiques du gouvernement français
2023-02-09,0.3818,Politiques environnementales et écologiques du gouvernement français
2023-02-09,0.4767,Politiques environnementales et écologiques du gouvernement français
2023-02-09,0.9341,Politiques environnementales et écologiques du gouvernement français
2023-02-09,0.6318,Politiques environnementales et écologiques du gouvernement français
2023-02-09,0.5826,Collectivités territoriales et développement durable
2023-02-09,0.0258,Énergie et économie vers une société écologique
2023-02-09,0.4404,Collectivités territoriales et développement durable
2023-02-09,0.6334,Soutien et financement de projets écologiques
2023-02-09,0.8392,Politiques environnementales et écologiques du gouvernement français
2023-02-10,0.2714,Soutien et financement de projets écologiques
2023-02-10,0.5557,Politiques environnementales et écologiques du gouvernement français
2023-02-10,0.8176,Soutien et financement de projets écologiques
2023-02-10,-0.5374,Soutien et financement de projets écologiques
2023-02-10,-0.9056,Politiques environnementales et écologiques du gouvernement français
2023-02-10,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-02-10,0.8439,Énergie et économie vers une société écologique
2023-02-10,0.4926,Soutien et financement de projets écologiques
2023-02-10,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-02-10,0.8354,Soutien et financement de projets écologiques
2023-02-10,0.7424,Politiques environnementales et écologiques du gouvernement français
2023-02-10,-0.4374,Énergie et économie vers une société écologique
2023-02-10,0.571,Politiques environnementales et écologiques du gouvernement français
2023-02-11,0.6239,Soutien et financement de projets écologiques
2023-02-11,0.8844,Soutien et financement de projets écologiques
2023-02-11,0.4404,Agricultures et politiques environnementales
2023-02-11,0.7495,Agricultures et politiques environnementales
2023-02-11,0.6553,Énergie et économie vers une société écologique
2023-02-11,-0.3875,Soutien et financement de projets écologiques
2023-02-11,-0.3786,Politiques environnementales et écologiques du gouvernement français
2023-02-11,0.8122,Politiques environnementales et écologiques du gouvernement français
2023-02-11,0.875,Politiques environnementales et écologiques du gouvernement français
2023-02-11,0.34,Politiques environnementales et écologiques du gouvernement français
2023-02-11,0.7184,Soutien et financement de projets écologiques
2023-02-11,0.755,Politiques environnementales et écologiques du gouvernement français
2023-02-11,0.6476,Soutien et financement de projets écologiques
2023-02-11,0.802,Politiques environnementales et écologiques du gouvernement français
2023-02-12,0.7003,Politiques environnementales et écologiques du gouvernement français
2023-02-12,0.1027,Soutien et financement de projets écologiques
2023-02-12,0.5972,Soutien et financement de projets écologiques
2023-02-12,0.6229,Soutien et financement de projets écologiques
2023-02-12,0.7316,Politiques environnementales et écologiques du gouvernement français
2023-02-12,0.6818,Politiques environnementales et écologiques du gouvernement français
2023-02-12,0.126,Soutien et financement de projets écologiques
2023-02-12,0.5399,Collectivités territoriales et développement durable
2023-02-12,0.4404,Énergie et économie vers une société écologique
2023-02-12,-0.4039,Soutien et financement de projets écologiques
2023-02-12,0.4926,Énergie et économie vers une société écologique
2023-02-12,0.7105,Énergie et économie vers une société écologique
2023-02-12,0.4404,Collectivités territoriales et développement durable
2023-02-12,0.471,Soutien et financement de projets écologiques
2023-02-13,-0.5773,Soutien et financement de projets écologiques
2023-02-13,0.8591,Soutien et financement de projets écologiques
2023-02-13,0.8544,Soutien et financement de projets écologiques
2023-02-13,0.7424,Politiques environnementales et écologiques du gouvernement français
2023-02-13,0.4926,Soutien et financement de projets écologiques
2023-02-13,0.7696,Soutien et financement de projets écologiques
2023-02-13,0.2712,Agricultures et politiques environnementales
2023-02-13,0.128,Politiques environnementales et écologiques du gouvernement français
2023-02-13,0.5386,Politiques environnementales et écologiques du gouvernement français
2023-02-13,0.8619,Soutien et financement de projets écologiques
2023-02-13,0.765,Politiques environnementales et écologiques du gouvernement français
2023-02-13,0.555,Soutien et financement de projets écologiques
2023-02-13,-0.0258,Soutien et financement de projets écologiques
2023-02-13,0.5562,Politiques environnementales et écologiques du gouvernement français
2023-02-13,0.4404,Soutien et financement de projets écologiques
2023-02-13,0.9423,Politiques environnementales et écologiques du gouvernement français
2023-02-14,0.0,Énergie et économie vers une société écologique
2023-02-14,0.6116,Politiques environnementales et écologiques du gouvernement français
2023-02-14,0.8538,Soutien et financement de projets écologiques
2023-02-14,0.8222,Agricultures et politiques environnementales
2023-02-14,-0.9544,Énergie et économie vers une société écologique
2023-02-14,0.4404,Politiques environnementales et écologiques du gouvernement français
2023-02-14,0.1531,Politiques environnementales et écologiques du gouvernement français
2023-02-14,0.5274,Agricultures et politiques environnementales
2023-02-14,0.7996,Soutien et financement de projets écologiques
